id,survey_number,district,taluk,village,area_acres,land_type,land_use,current_owner_id,latitude,longitude,market_value,status,encumbrance,created_at
58f1c593-c3b3-4e80-bb18-5d89904d234f,CHN-026/2-58F1,Chennai,Sholinganallur,Ambattur,1.41,Commercial,Showroom,9861f3e6-41e2-4823-8edd-53508d2dc7e7,13.133593,80.198534,105157000.0,clear,None,2026-08-18T11:48:58.768509
f60ac9a5-4f07-4c74-a6d3-48987cb6452c,CHN-027/A-F60A,Chennai,Chennai South,Velachery,1.8,Commercial,Showroom,65cf51ec-6a84-4797-b53f-9c4736c52f69,13.165015,80.300983,46653000.0,clear,None,2026-08-18T11:48:58.768560
c9ec89b5-da4e-4c15-9cac-d721df553cfa,CHN-028/2-C9EC,Chennai,Ambattur,Sholinganallur,2.49,Commercial,Office,d0609965-6800-4b21-bc00-0cd9fc850bf3,13.174482,80.151844,150023000.0,clear,None,2026-08-18T11:48:58.768616
a85be164-2e61-41e6-8264-a1103c54b8d0,CHN-029/P-A85B,Chennai,Chennai South,Guindy,2.27,Commercial,Office,f90ab632-5c21-4adb-9e75-7a8af6a9068b,13.057067,80.125359,47550000.0,disputed,Court Order,2026-08-18T11:48:58.768664
8cfeac80-3f3d-415d-a575-7053ea9617b6,CHN-030/3-8CFE,Chennai,Chennai South,Anna Nagar,0.88,Commercial,Retail Shop,d0609965-6800-4b21-bc00-0cd9fc850bf3,13.093325,80.194276,62109000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.768720
15c87c70-d10a-4e65-8efa-be8fdbf429bf,CHN-031/3-15C8,Chennai,Sholinganallur,Porur,9.6,Agricultural,Grazing,9861f3e6-41e2-4823-8edd-53508d2dc7e7,12.934204,80.277225,44224000.0,clear,None,2026-08-18T11:48:58.768774
9457a094-814a-4f99-bedd-0255a1d68098,CHN-032/P-9457,Chennai,Ambattur,Adyar,5.71,Agricultural,Grazing,5785d85b-36b1-434c-a776-8dbb362622b2,13.17093,80.406829,43092000.0,clear,None,2026-08-18T11:48:58.768819
a83baa5a-6d61-44be-9515-72cd3a7223ec,CHN-033/2-A83B,Chennai,Chennai South,Mylapore,4.44,Agricultural,Grazing,9861f3e6-41e2-4823-8edd-53508d2dc7e7,13.100988,80.33558,59154000.0,clear,None,2026-08-18T11:48:58.768872
a70dc26b-3aeb-45c5-8b6a-8c67ca4cf554,CHN-034/B-A70D,Chennai,Tambaram,Ambattur,2.89,Agricultural,Grazing,f90ab632-5c21-4adb-9e75-7a8af6a9068b,12.999904,80.368337,9098000.0,disputed,Court Order,2026-08-18T11:48:58.768934
21ca2d48-e50a-4a1d-9f04-2256ce8b8386,CHN-035/1-21CA,Chennai,Chennai North,Sholinganallur,14.62,Agricultural,Farming,d0609965-6800-4b21-bc00-0cd9fc850bf3,12.95078,80.124638,60283000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.769003
3a6e3e6e-a9bb-4bb1-adf3-d9be44366743,CHN-036/Q-3A6E,Chennai,Tambaram,Anna Nagar,7.93,Agricultural,Farming,9861f3e6-41e2-4823-8edd-53508d2dc7e7,13.091966,80.226287,22925000.0,clear,None,2026-08-18T11:48:58.769070
36074b45-a8cf-427e-a568-876b154385d3,CHN-037/B-3607,Chennai,Tambaram,Velachery,4.28,Agricultural,Orchard,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,13.168418,80.22499,21523000.0,clear,None,2026-08-18T11:48:58.769128
71ee3aa7-b4bb-4ad8-8310-2824677a859e,CHN-038/2-71EE,Chennai,Sholinganallur,Porur,12.67,Agricultural,Farming,5785d85b-36b1-434c-a776-8dbb362622b2,13.02304,80.220822,100406000.0,clear,None,2026-08-18T11:48:58.769192
38dde238-2eac-4f00-a3cc-6581bd1d24b3,CHN-039/2-38DD,Chennai,Chennai South,Tambaram,9.32,Agricultural,Farming,5785d85b-36b1-434c-a776-8dbb362622b2,13.143251,80.370951,27488000.0,disputed,Court Order,2026-08-18T11:48:58.769243
ceb32b1a-221e-4735-9a31-464ed7e54e8c,CHN-040/3-CEB3,Chennai,Sholinganallur,Velachery,6.89,Agricultural,Orchard,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,13.203949,80.38861,89532000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.769302
f9d1c00a-2c0a-492f-b89f-854a2257c012,CHN-041/A-F9D1,Chennai,Sholinganallur,Perungudi,11.7,Agricultural,Farming,f90ab632-5c21-4adb-9e75-7a8af6a9068b,13.117263,80.211417,52151000.0,clear,None,2026-08-18T11:48:58.769346
5000e182-d3f6-418a-9900-450c4bfce5cc,CHN-042/1-5000,Chennai,Chennai South,Avadi,9.98,Agricultural,Plantation,65cf51ec-6a84-4797-b53f-9c4736c52f69,13.148443,80.401659,115277000.0,clear,None,2026-08-18T11:48:58.769396
93329a1e-71fb-435a-bcda-cd127839fcf7,CHN-043/1-9332,Chennai,Sholinganallur,Perambur,5.41,Agricultural,Plantation,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,12.962706,80.297329,32614000.0,clear,None,2026-08-18T11:48:58.769439
809ff23d-7ba1-4709-8f94-15572c6ff003,CHN-044/P-809F,Chennai,Sholinganallur,Adyar,14.49,Agricultural,Orchard,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,13.114453,80.174812,149640000.0,disputed,Court Order,2026-08-18T11:48:58.769494
fff005cb-2a99-4872-bbf8-77a789203bdf,CHN-045/B-FFF0,Chennai,Tambaram,Perambur,10.02,Agricultural,Grazing,5785d85b-36b1-434c-a776-8dbb362622b2,12.941538,80.17292,27620000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.769541
7c11237c-b72c-4454-8e3a-23655f74b158,CHN-046/Q-7C11,Chennai,Sholinganallur,Chromepet,4.98,Industrial,Factory,5785d85b-36b1-434c-a776-8dbb362622b2,12.970858,80.275874,41813000.0,clear,None,2026-08-18T11:48:58.769629
d3b51586-e0cc-4129-8579-94a917f565bb,CHN-047/3-D3B5,Chennai,Chennai North,Avadi,4.45,Industrial,Workshop,c1db0589-ab02-4dc4-8803-bb225d257db6,13.174399,80.289857,127075000.0,clear,None,2026-08-18T11:48:58.769676
f629ab95-ab96-4bfe-a320-aad56eb72d0b,CHN-048/1-F629,Chennai,Chennai North,Velachery,1.07,Industrial,IT Park,c1db0589-ab02-4dc4-8803-bb225d257db6,13.05662,80.346471,38933000.0,clear,None,2026-08-18T11:48:58.769735
a6f7446c-d3ed-40eb-8b2e-8f01b6a65a5d,CHN-049/1-A6F7,Chennai,Tambaram,Royapettah,5.88,Industrial,Logistics,5785d85b-36b1-434c-a776-8dbb362622b2,13.083734,80.136899,235534000.0,disputed,Court Order,2026-08-18T11:48:58.769781
2fd1db08-449b-486d-a417-b73dd9c7bfbf,CHN-050/3-2FD1,Chennai,Tambaram,Avadi,2.52,Industrial,IT Park,d0609965-6800-4b21-bc00-0cd9fc850bf3,12.940904,80.338436,73112000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.769836
5be9c2d7-334d-4623-b4f8-499d0de679bb,CHN-051/3-5BE9,Chennai,Sholinganallur,Adyar,2.81,Industrial,Workshop,65cf51ec-6a84-4797-b53f-9c4736c52f69,13.168721,80.198562,67438000.0,clear,None,2026-08-18T11:48:58.769899
81ba4bf1-8f35-4df2-af19-6eed7d8cc358,CHN-052/C-81BA,Chennai,Ambattur,Avadi,1.74,Industrial,Factory,f90ab632-5c21-4adb-9e75-7a8af6a9068b,12.996144,80.214632,56975000.0,clear,None,2026-08-18T11:48:58.769959
1183d95b-eb1f-4bfb-a3d9-f46986b132ac,CHN-053/1-1183,Chennai,Sholinganallur,Perambur,1.56,Industrial,Logistics,5785d85b-36b1-434c-a776-8dbb362622b2,13.100837,80.143633,29245000.0,clear,None,2026-08-18T11:48:58.770004
08e671d6-59e9-48cf-ba57-78b57d6311e2,CHN-054/3-08E6,Chennai,Ambattur,Mylapore,1.75,Industrial,IT Park,5785d85b-36b1-434c-a776-8dbb362622b2,13.149354,80.142826,71506000.0,disputed,Court Order,2026-08-18T11:48:58.770071
3b15d949-dee2-45f7-b1ba-fb5fa23902ea,CHN-055/2-3B15,Chennai,Ambattur,Mylapore,1.7,Industrial,Logistics,5785d85b-36b1-434c-a776-8dbb362622b2,13.018137,80.156265,25915000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.770126
916098b4-1b54-458f-937a-e3e05fa60905,CHN-056/B-9160,Chennai,Sholinganallur,Perambur,2.84,Industrial,Manufacturing,9861f3e6-41e2-4823-8edd-53508d2dc7e7,13.192051,80.418623,94778000.0,clear,None,2026-08-18T11:48:58.770175
f748c71f-3dce-4d36-bd71-d65547568e44,CHN-057/A-F748,Chennai,Chennai North,Chromepet,4.9,Industrial,Manufacturing,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,12.995264,80.174135,102700000.0,clear,None,2026-08-18T11:48:58.770237
f49a586d-9795-4947-995a-16f94c8e5734,CHN-058/3-F49A,Chennai,Sholinganallur,Chromepet,3.98,Industrial,Manufacturing,65cf51ec-6a84-4797-b53f-9c4736c52f69,13.01091,80.13709,94032000.0,clear,None,2026-08-18T11:48:58.770303
8fd8a55e-d00d-42f6-941a-415461bad281,CHN-059/B-8FD8,Chennai,Sholinganallur,Royapettah,1.3,Industrial,Manufacturing,65cf51ec-6a84-4797-b53f-9c4736c52f69,13.017627,80.127973,38232000.0,disputed,Court Order,2026-08-18T11:48:58.770355
92a71ea2-970d-4c59-b433-1aa6a25940e0,CHN-060/P-92A7,Chennai,Tambaram,Royapettah,2.99,Industrial,Manufacturing,5785d85b-36b1-434c-a776-8dbb362622b2,13.143564,80.272678,58435000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.770402
41c8bb7c-1c19-4c46-bf85-604c2a96b254,MUM-001/1-41C8,Mumbai,Borivali,Thane,0.44,Residential,Duplex,9861f3e6-41e2-4823-8edd-53508d2dc7e7,19.162077,72.995961,12347000.0,clear,None,2026-08-18T11:48:58.770463
42770265-b25b-4a3f-b304-4acbf08d2210,MUM-002/C-4277,Mumbai,Kurla,Malad,0.07,Residential,Duplex,c1db0589-ab02-4dc4-8803-bb225d257db6,19.055913,72.793784,8400000.0,clear,None,2026-08-18T11:48:58.770519
0030b78a-be06-4043-8083-7a6d2054b652,MUM-003/2-0030,Mumbai,Mumbai Suburban,Worli,0.06,Residential,Apartment,34994167-b83b-429a-93b6-8bd2ac19c9d8,19.011639,72.809646,10470000.0,clear,None,2026-08-18T11:48:58.770702
dd02a105-b365-4a5a-8f1c-6563e9553943,MUM-004/Q-DD02,Mumbai,Mumbai City,Ghatkopar,0.73,Residential,Row House,5785d85b-36b1-434c-a776-8dbb362622b2,19.112502,72.800423,119394000.0,disputed,Court Order,2026-08-18T11:48:58.770812
b6818a03-0d49-49ac-9b32-ca97b53ab103,MUM-005/C-B681,Mumbai,Mumbai Suburban,Malad,0.37,Residential,Housing,c1db0589-ab02-4dc4-8803-bb225d257db6,19.158993,72.771152,45906000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.770968
2866b69d-fa54-4c4b-bc42-8e36192f3498,MUM-006/Q-2866,Mumbai,Mumbai City,Borivali,0.2,Residential,Housing,c1db0589-ab02-4dc4-8803-bb225d257db6,18.97674,72.8339,24439000.0,clear,None,2026-08-18T11:48:58.771359
a8f9dec0-e069-472c-9e26-a3cc48b42fb5,MUM-007/C-A8F9,Mumbai,Kurla,Bandra,0.18,Residential,Duplex,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,19.092491,72.996201,16004000.0,clear,None,2026-08-18T11:48:58.771470
cc03e24a-2a33-468e-9896-00d9f922c03b,MUM-008/3-CC03,Mumbai,Mumbai Suburban,Mulund,0.46,Residential,Duplex,d0609965-6800-4b21-bc00-0cd9fc850bf3,19.136491,72.863062,55415000.0,clear,None,2026-08-18T11:48:58.771550
c713ad02-7811-41c2-9ceb-08c530c8ac36,MUM-009/3-C713,Mumbai,Borivali,Andheri,0.32,Residential,Apartment,5785d85b-36b1-434c-a776-8dbb362622b2,19.068992,72.922529,43090000.0,disputed,Court Order,2026-08-18T11:48:58.771626
f8a40842-bfa2-457a-b1fc-b55f98063e8a,MUM-010/B-F8A4,Mumbai,Mumbai City,Sion,0.57,Residential,Villa,c1db0589-ab02-4dc4-8803-bb225d257db6,18.980337,72.964692,87065000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.771705
d41da634-2822-4272-97a9-8d6975ca219f,MUM-011/2-D41D,Mumbai,Kurla,Kandivali,0.6,Residential,Row House,9861f3e6-41e2-4823-8edd-53508d2dc7e7,19.065197,72.76935,37586000.0,clear,None,2026-08-18T11:48:58.771757
8dcc16e1-2fe8-4777-8130-4708fbdced32,MUM-012/A-8DCC,Mumbai,Andheri,Borivali,0.09,Residential,Villa,9861f3e6-41e2-4823-8edd-53508d2dc7e7,19.102245,72.931414,13886000.0,clear,None,2026-08-18T11:48:58.771815
42697d23-73cd-4664-a1c6-1150daa7aedc,MUM-013/C-4269,Mumbai,Andheri,Ghatkopar,0.5,Residential,Duplex,c1db0589-ab02-4dc4-8803-bb225d257db6,19.190215,72.834058,26108000.0,clear,None,2026-08-18T11:48:58.771878
c1a218e8-f91f-40c9-8709-6ed64fe66e67,MUM-014/1-C1A2,Mumbai,Kurla,Vikhroli,0.34,Residential,Apartment,65cf51ec-6a84-4797-b53f-9c4736c52f69,19.183717,72.787339,27993000.0,disputed,Court Order,2026-08-18T11:48:58.771956
b3ede6bf-3d7f-4f83-8522-210e2a268bb0,MUM-015/2-B3ED,Mumbai,Kurla,Andheri,0.62,Residential,Villa,d0609965-6800-4b21-bc00-0cd9fc850bf3,19.113486,72.921704,19206000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.772019
51912a7d-dacf-466c-9cb9-20bec1bad07d,MUM-016/Q-5191,Mumbai,Mumbai City,Lower Parel,2.13,Commercial,Warehouse,9861f3e6-41e2-4823-8edd-53508d2dc7e7,19.165301,72.975831,188376000.0,clear,None,2026-08-18T11:48:58.772078
eb430112-0430-4082-9f18-01e8fe363842,MUM-017/C-EB43,Mumbai,Borivali,Powai,0.53,Commercial,Mall,f90ab632-5c21-4adb-9e75-7a8af6a9068b,19.014336,72.873522,49698000.0,clear,None,2026-08-18T11:48:58.772136
89827b37-bf61-4b0d-bb62-255b3c16220a,MUM-018/C-8982,Mumbai,Mumbai Suburban,Powai,2.16,Commercial,Warehouse,5785d85b-36b1-434c-a776-8dbb362622b2,19.031431,72.847547,554719000.0,clear,None,2026-08-18T11:48:58.772212
fc510908-6c52-4db4-8771-a6a1697f9626,MUM-019/Q-FC51,Mumbai,Mumbai City,Malad,0.81,Commercial,Warehouse,9861f3e6-41e2-4823-8edd-53508d2dc7e7,19.022594,72.936047,178993000.0,disputed,Court Order,2026-08-18T11:48:58.772278
25ffd3a1-b4ad-4f9e-ae64-63c795018a70,MUM-020/Q-25FF,Mumbai,Andheri,Andheri,1.58,Commercial,Showroom,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,19.074225,72.800068,252240000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.772340
3ff06e34-5553-4afb-8f61-f5ac290af3a0,MUM-021/Q-3FF0,Mumbai,Andheri,Chembur,2.35,Commercial,Retail Shop,34994167-b83b-429a-93b6-8bd2ac19c9d8,19.069276,72.963197,245297000.0,clear,None,2026-08-18T11:48:58.772439
5f269622-2227-4075-bf79-482a981976d9,MUM-022/Q-5F26,Mumbai,Borivali,Bandra,0.77,Commercial,Showroom,c1db0589-ab02-4dc4-8803-bb225d257db6,19.192863,72.898367,29333000.0,clear,None,2026-08-18T11:48:58.772498
5281d756-e691-46d9-bbc3-3c73fded4767,MUM-023/A-5281,Mumbai,Andheri,Lower Parel,1.5,Commercial,Office,f90ab632-5c21-4adb-9e75-7a8af6a9068b,19.194957,72.988049,388344000.0,clear,None,2026-08-18T11:48:58.772566
8a606eac-04e3-4b5f-8655-d9513ea281dc,MUM-024/3-8A60,Mumbai,Mumbai Suburban,Goregaon,0.67,Commercial,Retail Shop,c1db0589-ab02-4dc4-8803-bb225d257db6,18.999581,72.763994,124165000.0,disputed,Court Order,2026-08-18T11:48:58.772657
65135f95-b263-4ace-b17c-91a6d07b48d8,MUM-025/B-6513,Mumbai,Mumbai Suburban,Malad,2.36,Commercial,Office,d0609965-6800-4b21-bc00-0cd9fc850bf3,19.133754,72.843714,689294000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.772705
fd4e6c76-5efe-4b86-ab1c-590e5bc85182,MUM-026/1-FD4E,Mumbai,Kurla,Malad,0.49,Commercial,Office,c1db0589-ab02-4dc4-8803-bb225d257db6,18.993382,72.924517,112129000.0,clear,None,2026-08-18T11:48:58.772767
3d73aad2-3a91-456c-b0ed-f75cb5c98b63,MUM-027/A-3D73,Mumbai,Borivali,Mulund,2.27,Commercial,Showroom,9861f3e6-41e2-4823-8edd-53508d2dc7e7,19.017647,72.83519,382532000.0,clear,None,2026-08-18T11:48:58.772835
668d7405-bfae-4961-8490-af92937e054d,MUM-028/1-668D,Mumbai,Borivali,Malad,0.23,Commercial,Mall,d0609965-6800-4b21-bc00-0cd9fc850bf3,19.071386,72.963543,16777000.0,clear,None,2026-08-18T11:48:58.772887
79c7eaf6-b7e2-4272-bc11-be1825d2c37b,MUM-029/1-79C7,Mumbai,Mumbai Suburban,Goregaon,0.66,Commercial,Office,c1db0589-ab02-4dc4-8803-bb225d257db6,19.134703,72.883838,154191000.0,disputed,Court Order,2026-08-18T11:48:58.772943
daceefc1-4097-4fbc-a211-826111612166,MUM-030/1-DACE,Mumbai,Andheri,Kurla,0.72,Commercial,Office,34994167-b83b-429a-93b6-8bd2ac19c9d8,19.183772,72.791406,94265000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.773005
f1d91dfe-878b-4aba-ada1-5d376e1e1286,MUM-031/Q-F1D9,Mumbai,Mumbai Suburban,Mulund,2.89,Agricultural,Grazing,f90ab632-5c21-4adb-9e75-7a8af6a9068b,19.195425,72.902496,84847000.0,clear,None,2026-08-18T11:48:58.773052
a3e3bd9b-8501-4ff6-b486-3b95934f8083,MUM-032/P-A3E3,Mumbai,Kurla,Bandra,9.47,Agricultural,Farming,9861f3e6-41e2-4823-8edd-53508d2dc7e7,19.146464,72.986677,268454000.0,clear,None,2026-08-18T11:48:58.773099
ec5709d4-fcc3-4037-bc58-fec1e03744c3,MUM-033/A-EC57,Mumbai,Borivali,Thane,11.88,Agricultural,Plantation,f90ab632-5c21-4adb-9e75-7a8af6a9068b,18.994542,72.891735,484391000.0,clear,None,2026-08-18T11:48:58.773146
41137302-f2e2-4de4-a8ab-51d57dc4127f,MUM-034/2-4113,Mumbai,Andheri,Goregaon,6.28,Agricultural,Grazing,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,18.987928,72.850158,251051000.0,disputed,Court Order,2026-08-18T11:48:58.773205
4a2d94b5-783f-44fc-9cea-f356022eccef,MUM-035/3-4A2D,Mumbai,Mumbai Suburban,Borivali,13.11,Agricultural,Plantation,34994167-b83b-429a-93b6-8bd2ac19c9d8,19.192701,72.816955,350503000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.773269
55b59d55-3332-4844-9cb2-c26dd2c955d7,MUM-036/Q-55B5,Mumbai,Mumbai Suburban,Chembur,4.41,Agricultural,Orchard,f90ab632-5c21-4adb-9e75-7a8af6a9068b,19.064507,72.886915,143868000.0,clear,None,2026-08-18T11:48:58.773314
00dba1f8-c36b-4918-9ba7-0760b1edac0c,MUM-037/P-00DB,Mumbai,Borivali,Chembur,3.37,Agricultural,Orchard,d0609965-6800-4b21-bc00-0cd9fc850bf3,19.038391,72.780707,63460000.0,clear,None,2026-08-18T11:48:58.773359
13e290c1-9af7-49ac-951c-a3e5024d182e,MUM-038/C-13E2,Mumbai,Mumbai Suburban,Sion,3.51,Agricultural,Grazing,9861f3e6-41e2-4823-8edd-53508d2dc7e7,19.152559,72.764982,18160000.0,clear,None,2026-08-18T11:48:58.773413
f12693ad-4f42-41af-8735-5a479d3b7e4a,MUM-039/P-F126,Mumbai,Mumbai Suburban,Prabhadevi,5.82,Agricultural,Plantation,d0609965-6800-4b21-bc00-0cd9fc850bf3,19.063497,72.80523,257593000.0,disputed,Court Order,2026-08-18T11:48:58.773464
b7096a47-5ea6-488e-80a0-59c5ec5b794a,MUM-040/B-B709,Mumbai,Borivali,Kandivali,9.21,Agricultural,Horticulture,9861f3e6-41e2-4823-8edd-53508d2dc7e7,19.103124,72.768556,183902000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.773521
20092629-f9c0-4c7b-b29e-cd06d381f9dd,MUM-041/3-2009,Mumbai,Andheri,Malad,5.34,Agricultural,Orchard,9861f3e6-41e2-4823-8edd-53508d2dc7e7,19.024745,72.963022,78968000.0,clear,None,2026-08-18T11:48:58.773575
47171aca-d95d-4b1d-9ea9-8c5eb430863e,MUM-042/P-4717,Mumbai,Mumbai Suburban,Vikhroli,8.33,Agricultural,Plantation,5785d85b-36b1-434c-a776-8dbb362622b2,19.010057,72.908231,149933000.0,clear,None,2026-08-18T11:48:58.773624
b15fecb2-0da6-41bf-b048-b179c021bbd7,MUM-043/B-B15F,Mumbai,Borivali,Andheri,10.2,Agricultural,Grazing,65cf51ec-6a84-4797-b53f-9c4736c52f69,19.023792,72.905552,233690000.0,clear,None,2026-08-18T11:48:58.773672
b4276b45-d83e-4b3d-b97b-58cdaca56ea6,MUM-044/3-B427,Mumbai,Kurla,Sion,6.56,Agricultural,Orchard,5785d85b-36b1-434c-a776-8dbb362622b2,19.029656,72.851979,156117000.0,disputed,Court Order,2026-08-18T11:48:58.773731
daab69c2-1c9b-4fda-8504-596fcec68e1a,MUM-045/A-DAAB,Mumbai,Mumbai City,Thane,14.08,Agricultural,Plantation,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,19.041607,72.93616,631513000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.773782
25d0ccf9-951c-4f7d-ba65-f1ce61dc86f1,MUM-046/C-25D0,Mumbai,Kurla,Andheri,7.52,Industrial,Logistics,5785d85b-36b1-434c-a776-8dbb362622b2,19.096374,72.80134,994779000.0,clear,None,2026-08-18T11:48:58.773828
e7810a86-4679-47db-8d5b-ff16267fb2f5,MUM-047/1-E781,Mumbai,Borivali,Worli,1.25,Industrial,Manufacturing,d0609965-6800-4b21-bc00-0cd9fc850bf3,19.117257,72.924945,70668000.0,clear,None,2026-08-18T11:48:58.773889
a74c0f51-2711-43a6-ae4e-d02cfa97a296,MUM-048/3-A74C,Mumbai,Kurla,Dadar,1.39,Industrial,Factory,34994167-b83b-429a-93b6-8bd2ac19c9d8,18.989292,72.978021,190018000.0,clear,None,2026-08-18T11:48:58.773939
d0f17087-6782-48e9-93bb-c841e3ea5a64,MUM-049/1-D0F1,Mumbai,Andheri,Malad,2.14,Industrial,Workshop,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,19.108471,72.899854,198187000.0,disputed,Court Order,2026-08-18T11:48:58.773984
84b6400e-abc4-4c31-a1c5-45969cba03ff,MUM-050/Q-84B6,Mumbai,Borivali,Powai,4.5,Industrial,Logistics,65cf51ec-6a84-4797-b53f-9c4736c52f69,19.139219,72.832934,659449000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.774029
60d5eafe-b467-4a92-8134-e2c0e9a40efe,MUM-051/3-60D5,Mumbai,Mumbai City,Kandivali,3.75,Industrial,Manufacturing,65cf51ec-6a84-4797-b53f-9c4736c52f69,19.028845,72.986947,320721000.0,clear,None,2026-08-18T11:48:58.774074
a4bb2559-0e40-4558-a4a8-fcdab63184f6,MUM-052/C-A4BB,Mumbai,Kurla,Powai,1.44,Industrial,Manufacturing,f90ab632-5c21-4adb-9e75-7a8af6a9068b,19.063299,72.85778,56759000.0,clear,None,2026-08-18T11:48:58.774118
d2930542-a0a7-43fb-8c0d-efd5712da211,MUM-053/1-D293,Mumbai,Andheri,Dadar,6.15,Industrial,Factory,d0609965-6800-4b21-bc00-0cd9fc850bf3,19.002786,72.949424,303317000.0,clear,None,2026-08-18T11:48:58.774181
7b0c658f-91be-4686-8406-d56ce1fe8bdd,MUM-054/3-7B0C,Mumbai,Andheri,Bandra,4.96,Industrial,Logistics,34994167-b83b-429a-93b6-8bd2ac19c9d8,19.092447,72.969682,92148000.0,disputed,Court Order,2026-08-18T11:48:58.774231
71d78824-38f2-4d50-b1e8-fe37e19d43dd,MUM-055/C-71D7,Mumbai,Kurla,Goregaon,3.26,Industrial,Logistics,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,19.137431,72.918563,44376000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.774281
02edf01d-1874-44cc-8767-2089b50be363,MUM-056/C-02ED,Mumbai,Mumbai City,Dadar,6.63,Industrial,Manufacturing,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,19.134275,72.967516,252952000.0,clear,None,2026-08-18T11:48:58.774334
1e17611e-3f7a-4c26-8042-5bee7f161904,MUM-057/B-1E17,Mumbai,Borivali,Ghatkopar,3.08,Industrial,Factory,5785d85b-36b1-434c-a776-8dbb362622b2,18.964398,72.786518,93148000.0,clear,None,2026-08-18T11:48:58.774394
38d79479-3ff1-4b7b-8e18-8c806288b29e,MUM-058/2-38D7,Mumbai,Andheri,Andheri,2.64,Industrial,Workshop,d0609965-6800-4b21-bc00-0cd9fc850bf3,19.063517,72.758168,261909000.0,clear,None,2026-08-18T11:48:58.774439
a0c70116-9598-445b-92d4-f6a70355e41c,MUM-059/3-A0C7,Mumbai,Mumbai Suburban,Prabhadevi,1.98,Industrial,IT Park,9861f3e6-41e2-4823-8edd-53508d2dc7e7,19.151902,72.807095,207991000.0,disputed,Court Order,2026-08-18T11:48:58.775452
c53ccb0f-4a53-4acb-a3e8-307e0fefe4da,MUM-060/2-C53C,Mumbai,Kurla,Kandivali,7.66,Industrial,Factory,65cf51ec-6a84-4797-b53f-9c4736c52f69,19.001842,72.761593,391641000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.775511
b83d6b36-caf2-44c0-a9f7-506b3ec4e0b1,VLR-001/3-B83D,Vellore,Arcot,Gudiyatham,0.34,Residential,Housing,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,13.101607,79.23612,1018000.0,clear,None,2026-08-18T11:48:58.775559
7b698920-0b36-4f45-9d73-6e959c5cdaad,VLR-002/C-7B69,Vellore,Arcot,Vaniyambadi,0.28,Residential,Housing,5785d85b-36b1-434c-a776-8dbb362622b2,12.805869,79.278726,2941000.0,clear,None,2026-08-18T11:48:58.775617
fbeafd2d-ca8b-4967-8a3e-ae419fe30184,VLR-003/C-FBEA,Vellore,Gudiyatham,Sathuvachari,0.55,Residential,Apartment,b0a52fe3-03aa-46ae-8ba9-b06b9dde8149,12.894941,79.331108,4029000.0,clear,None,2026-08-18T11:48:58.775668
fd60a5c1-33e1-4368-926a-7bcdaee81674,VLR-004/C-FD60,Vellore,Katpadi,Wallajah,0.41,Residential,Housing,d0609965-6800-4b21-bc00-0cd9fc850bf3,13.112447,78.961536,1710000.0,disputed,Court Order,2026-08-18T11:48:58.775717
6d220f93-857c-4671-b702-8833a96e0a6b,VLR-005/Q-6D22,Vellore,Arcot,Wallajah,0.62,Residential,Duplex,34994167-b83b-429a-93b6-8bd2ac19c9d8,13.052303,79.168324,6293000.0,mortgaged,Bank Mortgage,2026-08-18T11:48:58.775778
34e2becc-8793-44bc-9f87-c78e86c951b8,VLR-006/C-34E2,Vellore,Anaicut,Sathuvachari,0.21,Residential,Apartment,5785d85b-36b1-434c-a776-8dbb362622b2,13.032478,79.264656,1008000.0,clear,None,2026-08-18T11:48:58.775832
