id,survey_number,district,taluk,village,area_acres,land_type,land_use,current_owner_id,latitude,longitude,market_value,status,encumbrance,created_at,location_url
c5be8675-d9c1-478b-9dd4-6fa987eb076e,CHN-026/2-C5BE,Chennai,Sholinganallur,Ambattur,1.41,Commercial,Showroom,9d9734a7-1703-4db3-82ad-825e8a41a5ea,13.060357,80.151134,105157000.0,clear,None,2026-08-20T15:25:51.553060,
44f3d50e-7d78-4be4-a5f6-5e120a3affed,CHN-027/A-44F3,Chennai,Chennai South,Velachery,1.8,Commercial,Showroom,09b9f80b-169e-4a15-9820-882165fe5129,13.072926,80.192113,46653000.0,clear,None,2026-08-20T15:25:51.553098,
192fd9fe-2e37-4fe3-bb41-72322198c0dd,CHN-028/2-192F,Chennai,Ambattur,Sholinganallur,2.49,Commercial,Office,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,13.076713,80.132457,150023000.0,clear,None,2026-08-20T15:25:51.553133,
a935b880-a7c0-4207-9840-485d008de506,CHN-029/P-A935,Chennai,Chennai South,Guindy,2.27,Commercial,Office,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,13.029747,80.121864,47550000.0,disputed,Court Order,2026-08-20T15:25:51.553168,
e55de269-e6ac-403d-b052-5ad4d26f7b7e,CHN-030/3-E55D,Chennai,Chennai South,Anna Nagar,0.88,Commercial,Retail Shop,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,13.04425,80.149431,62109000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.553212,
f1902394-079f-4809-9e74-ceb9be4bac15,CHN-031/3-F190,Chennai,Sholinganallur,Porur,9.6,Agricultural,Grazing,9d9734a7-1703-4db3-82ad-825e8a41a5ea,12.980602,80.18261,44224000.0,clear,None,2026-08-20T15:25:51.553251,
7365cf34-453a-46be-817c-ee719e689bb4,CHN-032/P-7365,Chennai,Ambattur,Adyar,5.71,Agricultural,Grazing,bf63502d-5134-47ad-8652-6e15c33425b7,13.075292,80.234451,43092000.0,clear,None,2026-08-20T15:25:51.553284,
06f4bfbf-0fc8-40f8-adf9-d9efd355d697,CHN-033/2-06F4,Chennai,Chennai South,Mylapore,4.44,Agricultural,Grazing,9d9734a7-1703-4db3-82ad-825e8a41a5ea,13.047315,80.205952,59154000.0,clear,None,2026-08-20T15:25:51.553324,
3b2462fe-a9a3-455b-a3d7-82bc30a21ac6,CHN-034/B-3B24,Chennai,Tambaram,Ambattur,2.89,Agricultural,Grazing,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,13.006882,80.219055,9098000.0,disputed,Court Order,2026-08-20T15:25:51.553371,
b2a8f853-1f11-45c6-b22d-917d59e10cac,CHN-035/1-B2A8,Chennai,Chennai North,Sholinganallur,14.62,Agricultural,Farming,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,12.987232,80.121575,60283000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.553414,
431f1794-b4fb-45ec-b450-159b99a31274,CHN-036/Q-431F,Chennai,Tambaram,Anna Nagar,7.93,Agricultural,Farming,9d9734a7-1703-4db3-82ad-825e8a41a5ea,13.043706,80.162235,22925000.0,clear,None,2026-08-20T15:25:51.553449,
46317294-267b-4ee8-9980-8d5c9c8c7f03,CHN-037/B-4631,Chennai,Tambaram,Velachery,4.28,Agricultural,Orchard,72a28988-7259-4102-9ae0-452ede3ba196,13.074287,80.161716,21523000.0,clear,None,2026-08-20T15:25:51.553485,
c1d8d491-0d23-44e0-9033-db34dd55bc75,CHN-038/2-C1D8,Chennai,Sholinganallur,Porur,12.67,Agricultural,Farming,bf63502d-5134-47ad-8652-6e15c33425b7,13.016136,80.160049,100406000.0,clear,None,2026-08-20T15:25:51.553534,
723504bb-53cc-4f3d-8b19-f1f999c4f3b9,CHN-039/2-7235,Chennai,Chennai South,Tambaram,9.32,Agricultural,Farming,bf63502d-5134-47ad-8652-6e15c33425b7,13.06422,80.220101,27488000.0,disputed,Court Order,2026-08-20T15:25:51.553566,
adc27f16-54dd-4ff5-86c6-1f49e3f34d0a,CHN-040/3-ADC2,Chennai,Sholinganallur,Velachery,6.89,Agricultural,Orchard,72a28988-7259-4102-9ae0-452ede3ba196,13.0885,80.227164,89532000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.553607,
47e50b39-e9d5-409f-9111-64064674d671,CHN-041/A-47E5,Chennai,Sholinganallur,Perungudi,11.7,Agricultural,Farming,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,13.053825,80.156287,52151000.0,clear,None,2026-08-20T15:25:51.553641,
4895cd53-68cf-4b78-b7d3-30a131e3ff88,CHN-042/1-4895,Chennai,Chennai South,Avadi,9.98,Agricultural,Plantation,09b9f80b-169e-4a15-9820-882165fe5129,13.066297,80.232384,115277000.0,clear,None,2026-08-20T15:25:51.553674,
c2fa79ad-3069-4c0d-aa34-deac8d8433e4,CHN-043/1-C2FA,Chennai,Sholinganallur,Perambur,5.41,Agricultural,Plantation,72a28988-7259-4102-9ae0-452ede3ba196,12.992002,80.190652,32614000.0,clear,None,2026-08-20T15:25:51.553705,
da018360-61fa-4b56-9e85-ec2661d94e26,CHN-044/P-DA01,Chennai,Sholinganallur,Adyar,14.49,Agricultural,Orchard,72a28988-7259-4102-9ae0-452ede3ba196,13.052701,80.141645,149640000.0,disputed,Court Order,2026-08-20T15:25:51.553746,
79323bb8-8939-4228-8560-5d39b9099ed6,CHN-045/B-7932,Chennai,Tambaram,Perambur,10.02,Agricultural,Grazing,bf63502d-5134-47ad-8652-6e15c33425b7,12.983535,80.140888,27620000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.553800,
920093eb-9e7f-48ea-b644-d3ff1e6e0059,CHN-046/Q-9200,Chennai,Sholinganallur,Chromepet,4.98,Industrial,Factory,bf63502d-5134-47ad-8652-6e15c33425b7,12.995263,80.18207,41813000.0,clear,None,2026-08-20T15:25:51.553839,
fe4f9a58-e789-4ff8-8e8c-9a51778612a8,CHN-047/3-FE4F,Chennai,Chennai North,Avadi,4.45,Industrial,Workshop,c0dc331c-861c-4bb1-99dc-69d39c226fe6,13.076679,80.187663,127075000.0,clear,None,2026-08-20T15:25:51.553875,
63889313-7bb6-4212-8046-8459d51a1a0a,CHN-048/1-6388,Chennai,Chennai North,Velachery,1.07,Industrial,IT Park,c0dc331c-861c-4bb1-99dc-69d39c226fe6,13.029568,80.210308,38933000.0,clear,None,2026-08-20T15:25:51.553916,
ba86b12e-3a8b-45e8-bf31-ac8c6b28cdb7,CHN-049/1-BA86,Chennai,Tambaram,Royapettah,5.88,Industrial,Logistics,bf63502d-5134-47ad-8652-6e15c33425b7,13.040413,80.12648,235534000.0,disputed,Court Order,2026-08-20T15:25:51.553950,
3d08e544-2338-4502-a3c5-ace77b284fc6,CHN-050/3-3D08,Chennai,Tambaram,Avadi,2.52,Industrial,IT Park,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,12.983281,80.207094,73112000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.553988,
20c3394e-8ce3-43c5-a373-faffb8c0940a,CHN-051/3-20C3,Chennai,Sholinganallur,Adyar,2.81,Industrial,Workshop,09b9f80b-169e-4a15-9820-882165fe5129,13.074408,80.151145,67438000.0,clear,None,2026-08-20T15:25:51.554034,
0014d7b8-c081-4309-ad62-4a8e78251a68,CHN-052/C-0014,Chennai,Ambattur,Avadi,1.74,Industrial,Factory,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,13.005378,80.157573,56975000.0,clear,None,2026-08-20T15:25:51.554078,
f97e4edd-0317-4271-92ff-1ac88e7109f8,CHN-053/1-F97E,Chennai,Sholinganallur,Perambur,1.56,Industrial,Logistics,bf63502d-5134-47ad-8652-6e15c33425b7,13.047255,80.129173,29245000.0,clear,None,2026-08-20T15:25:51.554110,
c8419da6-6599-439c-87c1-e13b492adebf,CHN-054/3-C841,Chennai,Ambattur,Mylapore,1.75,Industrial,IT Park,bf63502d-5134-47ad-8652-6e15c33425b7,13.066662,80.12885,71506000.0,disputed,Court Order,2026-08-20T15:25:51.554236,
a44544fe-e1fd-4af7-82a1-516c8f93f963,CHN-055/2-A445,Chennai,Ambattur,Mylapore,1.7,Industrial,Logistics,bf63502d-5134-47ad-8652-6e15c33425b7,13.014175,80.134226,25915000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.554470,
f780cf33-dede-46a6-8357-0fe3ce130cd4,CHN-056/B-F780,Chennai,Sholinganallur,Perambur,2.84,Industrial,Manufacturing,9d9734a7-1703-4db3-82ad-825e8a41a5ea,13.08374,80.239169,94778000.0,clear,None,2026-08-20T15:25:51.554745,
25e07a13-8c6b-467c-84b4-3ed533aa3f60,CHN-057/A-25E0,Chennai,Chennai North,Chromepet,4.9,Industrial,Manufacturing,72a28988-7259-4102-9ae0-452ede3ba196,13.005026,80.141374,102700000.0,clear,None,2026-08-20T15:25:51.554817,
1a4a51f4-cfad-4c96-86f4-93fe1d6fb749,CHN-058/3-1A4A,Chennai,Sholinganallur,Chromepet,3.98,Industrial,Manufacturing,09b9f80b-169e-4a15-9820-882165fe5129,13.011284,80.126556,94032000.0,clear,None,2026-08-20T15:25:51.554868,
0d2cd4ac-e16a-40c2-a3f4-55b5f0fcdad3,CHN-059/B-0D2C,Chennai,Sholinganallur,Royapettah,1.3,Industrial,Manufacturing,09b9f80b-169e-4a15-9820-882165fe5129,13.013971,80.122909,38232000.0,disputed,Court Order,2026-08-20T15:25:51.554911,
b786b19a-f8c5-438b-a392-a446ae97d808,CHN-060/P-B786,Chennai,Tambaram,Royapettah,2.99,Industrial,Manufacturing,bf63502d-5134-47ad-8652-6e15c33425b7,13.064346,80.180791,58435000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.554946,
90b61073-2dda-40e7-a311-c4bb67db3c75,MUM-001/1-90B6,Mumbai,Borivali,Thane,0.44,Residential,Duplex,9d9734a7-1703-4db3-82ad-825e8a41a5ea,19.135865,72.949276,12347000.0,clear,None,2026-08-20T15:25:51.554998,
843d7e06-6cc4-4746-a53b-775afb282045,MUM-002/C-843D,Mumbai,Kurla,Malad,0.07,Residential,Duplex,c0dc331c-861c-4bb1-99dc-69d39c226fe6,19.09163,72.865035,8400000.0,clear,None,2026-08-20T15:25:51.555041,
9d40ca1c-903c-4584-8e57-d5dd461677bb,MUM-003/2-9D40,Mumbai,Mumbai Suburban,Worli,0.06,Residential,Apartment,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,19.073183,72.871644,10470000.0,clear,None,2026-08-20T15:25:51.555081,
5bd7b838-808d-4935-bee2-b165ee429a94,MUM-004/Q-5BD7,Mumbai,Mumbai City,Ghatkopar,0.73,Residential,Row House,bf63502d-5134-47ad-8652-6e15c33425b7,19.115209,72.867801,119394000.0,disputed,Court Order,2026-08-20T15:25:51.555115,
d7b20c1e-8d74-41a9-a602-4103fcc39a88,MUM-005/C-D7B2,Mumbai,Mumbai Suburban,Malad,0.37,Residential,Housing,c0dc331c-861c-4bb1-99dc-69d39c226fe6,19.13458,72.855605,45906000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.555161,
27144286-0b1e-497f-bfc8-ee4b990e63ea,MUM-006/Q-2714,Mumbai,Mumbai City,Borivali,0.2,Residential,Housing,c0dc331c-861c-4bb1-99dc-69d39c226fe6,19.058642,72.88175,24439000.0,clear,None,2026-08-20T15:25:51.555202,
a46dc1bd-b86e-460f-93c0-bfb34892c062,MUM-007/C-A46D,Mumbai,Kurla,Bandra,0.18,Residential,Duplex,72a28988-7259-4102-9ae0-452ede3ba196,19.106871,72.949376,16004000.0,clear,None,2026-08-20T15:25:51.555235,
fab385a0-d214-4631-ad08-2bd5020b8c20,MUM-008/3-FAB3,Mumbai,Mumbai Suburban,Mulund,0.46,Residential,Duplex,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,19.125205,72.893901,55415000.0,clear,None,2026-08-20T15:25:51.555270,
e5913b48-5d2f-4f10-881f-6989a6fad45b,MUM-009/3-E591,Mumbai,Borivali,Andheri,0.32,Residential,Apartment,bf63502d-5134-47ad-8652-6e15c33425b7,19.09708,72.918679,43090000.0,disputed,Court Order,2026-08-20T15:25:51.555316,
4038087b-1eeb-4f1a-9d11-0f3d537015ad,MUM-010/B-4038,Mumbai,Mumbai City,Sion,0.57,Residential,Villa,c0dc331c-861c-4bb1-99dc-69d39c226fe6,19.060141,72.936247,87065000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.555362,
1d22febd-6eed-4ca6-b48f-1086dc3fa1b6,MUM-011/2-1D22,Mumbai,Kurla,Kandivali,0.6,Residential,Row House,9d9734a7-1703-4db3-82ad-825e8a41a5ea,19.095499,72.854854,37586000.0,clear,None,2026-08-20T15:25:51.555394,
405e7999-7259-4807-89f9-b9f180ecd24a,MUM-012/A-405E,Mumbai,Andheri,Borivali,0.09,Residential,Villa,9d9734a7-1703-4db3-82ad-825e8a41a5ea,19.110935,72.922381,13886000.0,clear,None,2026-08-20T15:25:51.555434,
9d65de47-3c75-435b-ba13-a6be81c34de1,MUM-013/C-9D65,Mumbai,Andheri,Ghatkopar,0.5,Residential,Duplex,c0dc331c-861c-4bb1-99dc-69d39c226fe6,19.14759,72.881816,26108000.0,clear,None,2026-08-20T15:25:51.555470,
51538a73-d016-418f-a2ed-de640d9931b1,MUM-014/1-5153,Mumbai,Kurla,Vikhroli,0.34,Residential,Apartment,09b9f80b-169e-4a15-9820-882165fe5129,19.144882,72.862349,27993000.0,disputed,Court Order,2026-08-20T15:25:51.555520,
aa03df55-d5b9-40d3-9843-507cf5d0392b,MUM-015/2-AA03,Mumbai,Kurla,Andheri,0.62,Residential,Villa,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,19.115619,72.918335,19206000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.555556,
44b966ad-e64d-4892-86f5-4b758487c039,MUM-016/Q-44B9,Mumbai,Mumbai City,Lower Parel,2.13,Commercial,Warehouse,9d9734a7-1703-4db3-82ad-825e8a41a5ea,19.137209,72.940888,188376000.0,clear,None,2026-08-20T15:25:51.555594,
467f201d-85f3-497c-b18d-ff403dddf1d5,MUM-017/C-467F,Mumbai,Borivali,Powai,0.53,Commercial,Mall,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,19.074307,72.898259,49698000.0,clear,None,2026-08-20T15:25:51.555630,
77f8e7c2-b02e-40a1-a266-5655b9446ea1,MUM-018/C-77F8,Mumbai,Mumbai Suburban,Powai,2.16,Commercial,Warehouse,bf63502d-5134-47ad-8652-6e15c33425b7,19.08143,72.887436,554719000.0,clear,None,2026-08-20T15:25:51.555674,
7cefcf79-7e6f-458a-b192-44d21e41433a,MUM-019/Q-7CEF,Mumbai,Mumbai City,Malad,0.81,Commercial,Warehouse,9d9734a7-1703-4db3-82ad-825e8a41a5ea,19.077748,72.924311,178993000.0,disputed,Court Order,2026-08-20T15:25:51.555717,
fda01545-2ee7-4d27-87d1-ef5f4577ae78,MUM-020/Q-FDA0,Mumbai,Andheri,Andheri,1.58,Commercial,Showroom,72a28988-7259-4102-9ae0-452ede3ba196,19.099261,72.867653,252240000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.555751,
a2d8a9f8-03b4-48b7-b541-17f2b0febace,MUM-021/Q-A2D8,Mumbai,Andheri,Chembur,2.35,Commercial,Retail Shop,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,19.097198,72.935624,245297000.0,clear,None,2026-08-20T15:25:51.555796,
10486e98-dbe7-474f-8215-1872e9d40f1d,MUM-022/Q-1048,Mumbai,Borivali,Bandra,0.77,Commercial,Showroom,c0dc331c-861c-4bb1-99dc-69d39c226fe6,19.148693,72.908611,29333000.0,clear,None,2026-08-20T15:25:51.555835,
3ba4ec8c-4296-4acf-87e9-45c7d4c5a114,MUM-023/A-3BA4,Mumbai,Andheri,Lower Parel,1.5,Commercial,Office,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,19.149565,72.945979,388344000.0,clear,None,2026-08-20T15:25:51.555878,
023831f6-210a-4643-a18d-9834ec2c4cd6,MUM-024/3-0238,Mumbai,Mumbai Suburban,Goregaon,0.67,Commercial,Retail Shop,c0dc331c-861c-4bb1-99dc-69d39c226fe6,19.068159,72.852622,124165000.0,disputed,Court Order,2026-08-20T15:25:51.555928,
10922776-6818-48d4-b0d2-12019ca7fb59,MUM-025/B-1092,Mumbai,Mumbai Suburban,Malad,2.36,Commercial,Office,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,19.124064,72.885839,689294000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.555961,
b8a35654-da0e-4fcb-9e24-4ab62d12dbdd,MUM-026/1-B8A3,Mumbai,Kurla,Malad,0.49,Commercial,Office,c0dc331c-861c-4bb1-99dc-69d39c226fe6,19.065576,72.919507,112129000.0,clear,None,2026-08-20T15:25:51.556004,
cab80974-5e91-4685-a511-ea1ab59a4a4f,MUM-027/A-CAB8,Mumbai,Borivali,Mulund,2.27,Commercial,Showroom,9d9734a7-1703-4db3-82ad-825e8a41a5ea,19.075686,72.882288,382532000.0,clear,None,2026-08-20T15:25:51.556053,
f3fc05d4-79ce-4057-a6c1-c7be1a1b4138,MUM-028/1-F3FC,Mumbai,Borivali,Malad,0.23,Commercial,Mall,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,19.098078,72.935768,16777000.0,clear,None,2026-08-20T15:25:51.556093,
572eaa4b-7994-4a26-9901-5e8421bf7c92,MUM-029/1-572E,Mumbai,Mumbai Suburban,Goregaon,0.66,Commercial,Office,c0dc331c-861c-4bb1-99dc-69d39c226fe6,19.12446,72.902557,154191000.0,disputed,Court Order,2026-08-20T15:25:51.556132,
33bdc798-9c27-4de2-b740-f42fc4fbc594,MUM-030/1-33BD,Mumbai,Andheri,Kurla,0.72,Commercial,Office,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,19.144905,72.864044,94265000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.556178,
b3c705ab-ae28-402a-b22b-cd3220db804b,MUM-031/Q-B3C7,Mumbai,Mumbai Suburban,Mulund,2.89,Agricultural,Grazing,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,19.149761,72.910332,84847000.0,clear,None,2026-08-20T15:25:51.556211,
aea40695-c06f-4ca4-aabe-fa19a7d4652d,MUM-032/P-AEA4,Mumbai,Kurla,Bandra,9.47,Agricultural,Farming,9d9734a7-1703-4db3-82ad-825e8a41a5ea,19.12936,72.945407,268454000.0,clear,None,2026-08-20T15:25:51.556244,
fdc26347-a9d7-4baa-93b8-13d38b79dffd,MUM-033/A-FDC2,Mumbai,Borivali,Thane,11.88,Agricultural,Plantation,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,19.066059,72.905848,484391000.0,clear,None,2026-08-20T15:25:51.556279,
2b1cfcf8-a85c-4574-a7dd-3a00f3a3b533,MUM-034/2-2B1C,Mumbai,Andheri,Goregaon,6.28,Agricultural,Grazing,72a28988-7259-4102-9ae0-452ede3ba196,19.063303,72.888524,251051000.0,disputed,Court Order,2026-08-20T15:25:51.556324,
44481f64-f584-4f3e-b571-a3f0ea55ff68,MUM-035/3-4448,Mumbai,Mumbai Suburban,Borivali,13.11,Agricultural,Plantation,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,19.148626,72.87469,350503000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.556368,
ee3b3b5b-ffa8-4bbe-8f53-db6426f548f5,MUM-036/Q-EE3B,Mumbai,Mumbai Suburban,Chembur,4.41,Agricultural,Orchard,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,19.095211,72.90384,143868000.0,clear,None,2026-08-20T15:25:51.556406,
20815d09-fab4-4f3c-8b4e-77d8346d05e8,MUM-037/P-2081,Mumbai,Borivali,Chembur,3.37,Agricultural,Orchard,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,19.08433,72.859586,63460000.0,clear,None,2026-08-20T15:25:51.556517,
5601752c-1200-45bb-89d2-04d57c3d4040,MUM-038/C-5601,Mumbai,Mumbai Suburban,Sion,3.51,Agricultural,Grazing,9d9734a7-1703-4db3-82ad-825e8a41a5ea,19.1319,72.853034,18160000.0,clear,None,2026-08-20T15:25:51.556560,
8b33d60c-74a1-4be0-9f82-e92595e6cae8,MUM-039/P-8B33,Mumbai,Mumbai Suburban,Prabhadevi,5.82,Agricultural,Plantation,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,19.09479,72.869804,257593000.0,disputed,Court Order,2026-08-20T15:25:51.556602,
83738583-30a7-463c-91ed-07908b35b24a,MUM-040/B-8373,Mumbai,Borivali,Kandivali,9.21,Agricultural,Horticulture,9d9734a7-1703-4db3-82ad-825e8a41a5ea,19.111302,72.854523,183902000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.556642,
ba8bf2ac-812c-43e3-a42a-d570768cb280,MUM-041/3-BA8B,Mumbai,Andheri,Malad,5.34,Agricultural,Orchard,9d9734a7-1703-4db3-82ad-825e8a41a5ea,19.078644,72.935551,78968000.0,clear,None,2026-08-20T15:25:51.556680,
6187c8a6-b9fe-491c-a002-8cb44c1740a1,MUM-042/P-6187,Mumbai,Mumbai Suburban,Vikhroli,8.33,Agricultural,Plantation,bf63502d-5134-47ad-8652-6e15c33425b7,19.072524,72.912721,149933000.0,clear,None,2026-08-20T15:25:51.556720,
d31ae610-dd6e-4828-8ea7-3e9b595f3d63,MUM-043/B-D31A,Mumbai,Borivali,Andheri,10.2,Agricultural,Grazing,09b9f80b-169e-4a15-9820-882165fe5129,19.078247,72.911605,233690000.0,clear,None,2026-08-20T15:25:51.556753,
4c66a010-f92f-4834-842a-6b2cbaad6541,MUM-044/3-4C66,Mumbai,Kurla,Sion,6.56,Agricultural,Orchard,bf63502d-5134-47ad-8652-6e15c33425b7,19.08069,72.889283,156117000.0,disputed,Court Order,2026-08-20T15:25:51.556797,
44f6f41c-902d-4495-8679-6fd66a7d091e,MUM-045/A-44F6,Mumbai,Mumbai City,Thane,14.08,Agricultural,Plantation,72a28988-7259-4102-9ae0-452ede3ba196,19.08567,72.924358,631513000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.556836,
626f5841-03cc-4650-a527-1d1db9046114,MUM-046/C-626F,Mumbai,Kurla,Andheri,7.52,Industrial,Logistics,bf63502d-5134-47ad-8652-6e15c33425b7,19.108489,72.868183,994779000.0,clear,None,2026-08-20T15:25:51.556867,
0c1f2e0d-d92a-4d7c-bab0-01de8dd90e00,MUM-047/1-0C1F,Mumbai,Borivali,Worli,1.25,Industrial,Manufacturing,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,19.11719,72.919686,70668000.0,clear,None,2026-08-20T15:25:51.556914,
07a8f28f-2c88-464b-8b50-1d7de0330907,MUM-048/3-07A8,Mumbai,Kurla,Dadar,1.39,Industrial,Factory,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,19.063871,72.9418,190018000.0,clear,None,2026-08-20T15:25:51.556952,
40c33460-bd69-489b-9cbb-0ba69f8ed494,MUM-049/1-40C3,Mumbai,Andheri,Malad,2.14,Industrial,Workshop,72a28988-7259-4102-9ae0-452ede3ba196,19.11353,72.909231,198187000.0,disputed,Court Order,2026-08-20T15:25:51.556983,
39727764-0851-4cb2-8ae9-5f68c78990c6,MUM-050/Q-3972,Mumbai,Borivali,Powai,4.5,Industrial,Logistics,09b9f80b-169e-4a15-9820-882165fe5129,19.126341,72.881347,659449000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.557021,
229e43e3-2f8b-4407-8b0b-663443a69c6c,MUM-051/3-229E,Mumbai,Mumbai City,Kandivali,3.75,Industrial,Manufacturing,09b9f80b-169e-4a15-9820-882165fe5129,19.080352,72.94552,320721000.0,clear,None,2026-08-20T15:25:51.557054,
5048e34e-de36-4697-9b61-9c6f09fbd9c5,MUM-052/C-5048,Mumbai,Kurla,Powai,1.44,Industrial,Manufacturing,4e5a68e7-3e07-44c8-8d9a-6b2d98b85c9b,19.094708,72.8917,56759000.0,clear,None,2026-08-20T15:25:51.557086,
bfccc52c-5ad8-40ce-a729-bf12cb6d8291,MUM-053/1-BFCC,Mumbai,Andheri,Dadar,6.15,Industrial,Factory,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,19.069494,72.929885,303317000.0,clear,None,2026-08-20T15:25:51.557133,
e37de47b-d8e8-40af-9009-9d96027701f7,MUM-054/3-E37D,Mumbai,Andheri,Bandra,4.96,Industrial,Logistics,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,19.106853,72.938326,92148000.0,disputed,Court Order,2026-08-20T15:25:51.557171,
d938123a-9147-4290-9157-6b52f755fd0f,MUM-055/C-D938,Mumbai,Kurla,Goregaon,3.26,Industrial,Logistics,72a28988-7259-4102-9ae0-452ede3ba196,19.125596,72.917026,44376000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.557208,
180978ef-5286-471b-bbe3-fd6f9d2953dc,MUM-056/C-1809,Mumbai,Mumbai City,Dadar,6.63,Industrial,Manufacturing,72a28988-7259-4102-9ae0-452ede3ba196,19.124281,72.937423,252952000.0,clear,None,2026-08-20T15:25:51.557248,
f848c91a-3b68-435c-b3ea-2e948e72d38b,MUM-057/B-F848,Mumbai,Borivali,Ghatkopar,3.08,Industrial,Factory,bf63502d-5134-47ad-8652-6e15c33425b7,19.053499,72.862008,93148000.0,clear,None,2026-08-20T15:25:51.557296,
3973c0cb-86a8-4de8-a285-e2c9654d2e0d,MUM-058/2-3973,Mumbai,Andheri,Andheri,2.64,Industrial,Workshop,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,19.094799,72.850195,261909000.0,clear,None,2026-08-20T15:25:51.557331,
8d88a9f0-9d36-4b29-a46b-af9239d568a0,MUM-059/3-8D88,Mumbai,Mumbai Suburban,Prabhadevi,1.98,Industrial,IT Park,9d9734a7-1703-4db3-82ad-825e8a41a5ea,19.131626,72.870581,207991000.0,disputed,Court Order,2026-08-20T15:25:51.557374,
300818b3-c9c6-4081-bf1a-4460f5708b3d,MUM-060/2-3008,Mumbai,Kurla,Kandivali,7.66,Industrial,Factory,09b9f80b-169e-4a15-9820-882165fe5129,19.069101,72.851622,391641000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.557415,
0de12c76-b9b5-43af-a407-38d632b481f5,VLR-001/3-0DE1,Vellore,Arcot,Gudiyatham,0.34,Residential,Housing,72a28988-7259-4102-9ae0-452ede3ba196,13.101607,79.23612,1018000.0,clear,None,2026-08-20T15:25:51.557447,
ea349cc0-5297-4e34-9a9b-dfc3e00aec0e,VLR-002/C-EA34,Vellore,Arcot,Vaniyambadi,0.28,Residential,Housing,bf63502d-5134-47ad-8652-6e15c33425b7,12.805869,79.278726,2941000.0,clear,None,2026-08-20T15:25:51.557492,
5ef2359e-631f-4d63-9aae-d51795e88ade,VLR-003/C-5EF2,Vellore,Gudiyatham,Sathuvachari,0.55,Residential,Apartment,72a28988-7259-4102-9ae0-452ede3ba196,12.894941,79.331108,4029000.0,clear,None,2026-08-20T15:25:51.557526,
090c8c56-36f7-419f-afe4-419a94e837de,VLR-004/C-090C,Vellore,Katpadi,Wallajah,0.41,Residential,Housing,43beba1f-be3c-46c2-ba37-6a8f01fed7d4,13.112447,78.961536,1710000.0,disputed,Court Order,2026-08-20T15:25:51.557563,
6064900e-d152-42b1-a3e2-7b43a275dc89,VLR-005/Q-6064,Vellore,Arcot,Wallajah,0.62,Residential,Duplex,518a99c7-276c-4f5f-98ae-e92d9bf6b3ac,13.052303,79.168324,6293000.0,mortgaged,Bank Mortgage,2026-08-20T15:25:51.557607,
