id,parcel_id,year,market_value,govt_value,recorded_on
c4146f6f-638e-4689-9f17-484136a31077,5b13a2e2-c907-4660-adff-b880631bfdd3,2023,116150000.0,73192000.0,2026-08-20T15:25:51.549937
56cc01cc-7b8c-4875-ac8c-90eede28010b,5b13a2e2-c907-4660-adff-b880631bfdd3,2024,128285000.0,87309000.0,2026-08-20T15:25:51.549940
fbdb343a-412c-4ead-b0f0-bdee3f2f978e,5b13a2e2-c907-4660-adff-b880631bfdd3,2025,141102000.0,99577000.0,2026-08-20T15:25:51.549943
0fa7d5e9-4e18-4254-b4be-fb89f3106244,1e84064c-2c42-4711-8007-306baad3e8af,2020,54505000.0,33745000.0,2026-08-20T15:25:51.549987
606e214b-b48e-4e0e-923b-19bd4c38dbed,1e84064c-2c42-4711-8007-306baad3e8af,2021,61516000.0,38817000.0,2026-08-20T15:25:51.549990
1082ff06-6966-4f4f-85eb-082125304fe2,1e84064c-2c42-4711-8007-306baad3e8af,2022,71830000.0,48775000.0,2026-08-20T15:25:51.549993
37cd5cff-8d3d-40f7-818e-b761b43484de,1e84064c-2c42-4711-8007-306baad3e8af,2023,77596000.0,54496000.0,2026-08-20T15:25:51.549996
37e42f0c-b38f-48cd-848b-eb0e4b76306e,1e84064c-2c42-4711-8007-306baad3e8af,2024,91239000.0,60063000.0,2026-08-20T15:25:51.549999
54f9c94d-f09b-45de-8a5d-b7c6d8e1ca7c,1e84064c-2c42-4711-8007-306baad3e8af,2025,96709000.0,68001000.0,2026-08-20T15:25:51.550002
3b4762de-801d-426f-b37b-f5387b540b2f,6cd0b949-cbe0-43ef-ac3c-19fb4d29b16c,2020,110270000.0,71977000.0,2026-08-20T15:25:51.550036
30bc49f6-d552-444c-adcc-bdc2d140083a,6cd0b949-cbe0-43ef-ac3c-19fb4d29b16c,2021,114543000.0,76828000.0,2026-08-20T15:25:51.550039
e11092c7-e9dd-4bdc-bb34-3ba18162f984,6cd0b949-cbe0-43ef-ac3c-19fb4d29b16c,2022,125950000.0,81233000.0,2026-08-20T15:25:51.550044
622fe763-de3f-40c7-87f2-50c433611aac,6cd0b949-cbe0-43ef-ac3c-19fb4d29b16c,2023,140289000.0,89501000.0,2026-08-20T15:25:51.550047
ae04bc54-de16-4ea3-8426-c33fc2f5a4de,6cd0b949-cbe0-43ef-ac3c-19fb4d29b16c,2024,147411000.0,100524000.0,2026-08-20T15:25:51.550049
df00ec5b-465f-4722-b69b-8f334b0e455e,6cd0b949-cbe0-43ef-ac3c-19fb4d29b16c,2025,164992000.0,116407000.0,2026-08-20T15:25:51.550052
cb3783d1-9f4b-41ff-922d-f5a615ab81eb,39f951af-6105-4fe8-a32f-84e7ffea48fd,2020,146985000.0,89962000.0,2026-08-20T15:25:51.550094
58f69edf-0043-4f8e-9272-70a5edab4867,39f951af-6105-4fe8-a32f-84e7ffea48fd,2021,155040000.0,97879000.0,2026-08-20T15:25:51.550098
5fa87b46-8efe-467b-87cc-d2e1aabc6f8c,39f951af-6105-4fe8-a32f-84e7ffea48fd,2022,170147000.0,110681000.0,2026-08-20T15:25:51.550102
06b9c6de-01f0-4540-9426-c163a7d79339,39f951af-6105-4fe8-a32f-84e7ffea48fd,2023,195475000.0,130133000.0,2026-08-20T15:25:51.550105
3b232f78-90d4-473f-b464-21fd55fd0456,39f951af-6105-4fe8-a32f-84e7ffea48fd,2024,210624000.0,143946000.0,2026-08-20T15:25:51.550108
6d58da0f-4341-431a-957d-711561bd05a0,39f951af-6105-4fe8-a32f-84e7ffea48fd,2025,238619000.0,161537000.0,2026-08-20T15:25:51.550112
07eb7673-a68b-4fc4-9a02-9330bb5a19d7,cb91f52c-d2ca-4f6d-959f-5d2146c72413,2020,15393000.0,10981000.0,2026-08-20T15:25:51.550138
ad484bce-d43b-41df-962e-ed946652ad5c,cb91f52c-d2ca-4f6d-959f-5d2146c72413,2021,16702000.0,10471000.0,2026-08-20T15:25:51.550142
2d6306d9-a488-497d-abee-9d6a735ce00a,cb91f52c-d2ca-4f6d-959f-5d2146c72413,2022,18182000.0,12923000.0,2026-08-20T15:25:51.550145
40044ccf-6072-4b71-babc-8276cde6c3bf,cb91f52c-d2ca-4f6d-959f-5d2146c72413,2023,19373000.0,13081000.0,2026-08-20T15:25:51.550147
e38c8348-ff6d-4378-b7e8-216d6476408e,cb91f52c-d2ca-4f6d-959f-5d2146c72413,2024,21335000.0,15295000.0,2026-08-20T15:25:51.550150
6171b716-e6b0-4bf4-8dc3-eabbec0f619a,cb91f52c-d2ca-4f6d-959f-5d2146c72413,2025,22179000.0,15174000.0,2026-08-20T15:25:51.550153
85f47631-08a0-4c5c-ba1f-f626f12cddac,5392b5ba-2774-4001-a9ed-dd0739a5db93,2020,57166000.0,37169000.0,2026-08-20T15:25:51.550183
e9031ba2-ea16-4535-8c33-42dcd666ca58,5392b5ba-2774-4001-a9ed-dd0739a5db93,2021,61465000.0,37955000.0,2026-08-20T15:25:51.550186
f3c79ed9-4bb0-4203-aa0c-1afa0e03b071,5392b5ba-2774-4001-a9ed-dd0739a5db93,2022,66679000.0,42102000.0,2026-08-20T15:25:51.550188
a6e796de-45af-407f-991f-e280877e34c3,5392b5ba-2774-4001-a9ed-dd0739a5db93,2023,74306000.0,52674000.0,2026-08-20T15:25:51.550191
df6a9bbb-ce5f-4d69-a785-68fd445a4716,5392b5ba-2774-4001-a9ed-dd0739a5db93,2024,79990000.0,54562000.0,2026-08-20T15:25:51.550196
353526ae-8d32-4e60-8c04-cad194773820,5392b5ba-2774-4001-a9ed-dd0739a5db93,2025,87868000.0,52830000.0,2026-08-20T15:25:51.550199
77b09c8e-1d8f-4b2c-9f4b-9b08633421b4,fcb8f9cb-7ae8-4142-8d20-ca6472a9be78,2020,155282000.0,102353000.0,2026-08-20T15:25:51.550225
448c351a-bc4f-4bae-be11-287ee8ba72de,fcb8f9cb-7ae8-4142-8d20-ca6472a9be78,2021,170125000.0,111631000.0,2026-08-20T15:25:51.550228
f9630550-6963-4471-b0df-c6acd81a4688,fcb8f9cb-7ae8-4142-8d20-ca6472a9be78,2022,181686000.0,124497000.0,2026-08-20T15:25:51.550231
0c1f34dd-1969-4dc7-98ea-103c344977ce,fcb8f9cb-7ae8-4142-8d20-ca6472a9be78,2023,201171000.0,126989000.0,2026-08-20T15:25:51.550234
4aa19cb4-feff-43b6-9f22-78a19efa804b,fcb8f9cb-7ae8-4142-8d20-ca6472a9be78,2024,216568000.0,155371000.0,2026-08-20T15:25:51.550236
227d7c6c-cf38-4f03-879a-71ce076ed69f,fcb8f9cb-7ae8-4142-8d20-ca6472a9be78,2025,237485000.0,170230000.0,2026-08-20T15:25:51.550239
b7b1b123-ff4b-4fa6-b3a3-20602333bc93,b6d9d887-ff5c-49df-bec8-a977e0fb7b4c,2020,76280000.0,53411000.0,2026-08-20T15:25:51.550281
b1c943a3-c254-4f37-acf8-77b8c8674ad5,b6d9d887-ff5c-49df-bec8-a977e0fb7b4c,2021,85210000.0,59537000.0,2026-08-20T15:25:51.550284
d73e70bd-2747-4cdc-bacc-439478471897,b6d9d887-ff5c-49df-bec8-a977e0fb7b4c,2022,91542000.0,62210000.0,2026-08-20T15:25:51.550287
9371d76f-33bb-4b24-b7e3-b23cd8d194dc,b6d9d887-ff5c-49df-bec8-a977e0fb7b4c,2023,97356000.0,70073000.0,2026-08-20T15:25:51.550290
6eb977a1-da02-4e96-bb26-576239004059,b6d9d887-ff5c-49df-bec8-a977e0fb7b4c,2024,104413000.0,72256000.0,2026-08-20T15:25:51.550293
d3e3ed9d-efd2-4530-ac70-7442bcc2a6b0,b6d9d887-ff5c-49df-bec8-a977e0fb7b4c,2025,114661000.0,81461000.0,2026-08-20T15:25:51.550296
3535e51b-9e9f-412d-b8fa-d9828d07eeb7,aab0dc3d-9201-4d25-a351-baac247273bb,2020,178055000.0,123304000.0,2026-08-20T15:25:51.550332
2a8d40e5-cfc1-4a8a-a9b2-d4b131a43c98,aab0dc3d-9201-4d25-a351-baac247273bb,2021,196033000.0,118102000.0,2026-08-20T15:25:51.550335
0bc386da-ed10-4689-807b-59a3b62dbf13,aab0dc3d-9201-4d25-a351-baac247273bb,2022,211296000.0,136628000.0,2026-08-20T15:25:51.550338
e90e1e2f-2e61-4a63-8970-456779dcfdda,aab0dc3d-9201-4d25-a351-baac247273bb,2023,233132000.0,157984000.0,2026-08-20T15:25:51.550341
8f83b670-8c53-445b-a28b-45d420dcf61a,aab0dc3d-9201-4d25-a351-baac247273bb,2024,262680000.0,162467000.0,2026-08-20T15:25:51.550344
af13e830-fa9b-43e0-8d2c-8da86665e8ac,aab0dc3d-9201-4d25-a351-baac247273bb,2025,275457000.0,191754000.0,2026-08-20T15:25:51.550348
7637754d-31b2-4491-bcc6-356cc9de30cc,2e46c9b3-d844-4997-b4d1-eb5edd5a6380,2020,26725000.0,16832000.0,2026-08-20T15:25:51.550418
f4419e0d-9302-4522-a9c6-e0baccbd0ed1,2e46c9b3-d844-4997-b4d1-eb5edd5a6380,2021,30291000.0,20241000.0,2026-08-20T15:25:51.550421
b699cee6-a83f-4da4-9ab3-1f52ee0ac214,2e46c9b3-d844-4997-b4d1-eb5edd5a6380,2022,34322000.0,24371000.0,2026-08-20T15:25:51.550424
7fc073c0-7106-4d8c-9744-25762f1db6eb,2e46c9b3-d844-4997-b4d1-eb5edd5a6380,2023,38517000.0,25470000.0,2026-08-20T15:25:51.550427
d25350cf-da1d-4ceb-a7fe-11aecfeff6ee,2e46c9b3-d844-4997-b4d1-eb5edd5a6380,2024,43061000.0,28238000.0,2026-08-20T15:25:51.550430
a3d87932-440f-4f9e-830f-392ebd44a9f3,2e46c9b3-d844-4997-b4d1-eb5edd5a6380,2025,49331000.0,34410000.0,2026-08-20T15:25:51.550433
17ce58d8-227e-48e4-81f8-0d6c63de6cc7,83e68c12-be68-430a-bae3-5f99d74baaee,2020,85479000.0,56280000.0,2026-08-20T15:25:51.550468
d278d2b7-4492-4e5f-9e16-285656157a38,83e68c12-be68-430a-bae3-5f99d74baaee,2021,98164000.0,70371000.0,2026-08-20T15:25:51.550471
d933f0e6-9405-45b3-a053-e8d9859087ee,83e68c12-be68-430a-bae3-5f99d74baaee,2022,110891000.0,75501000.0,2026-08-20T15:25:51.550474
70f3ff1e-f62b-4ec7-b090-30eb6e9fae91,83e68c12-be68-430a-bae3-5f99d74baaee,2023,129758000.0,84005000.0,2026-08-20T15:25:51.550476
6fc90674-b773-49bb-9150-1ae69cda7715,83e68c12-be68-430a-bae3-5f99d74baaee,2024,145443000.0,89449000.0,2026-08-20T15:25:51.550479
bf9f28b2-442a-456a-8ba9-bbf8932e8a65,83e68c12-be68-430a-bae3-5f99d74baaee,2025,163936000.0,100563000.0,2026-08-20T15:25:51.550482
585cee98-acd3-4c15-a50b-50868b331c42,acfa9348-2706-42be-9966-823e6b33133d,2020,35932000.0,25214000.0,2026-08-20T15:25:51.550670
c1da9381-da33-4e3f-bf27-26e509e122c6,acfa9348-2706-42be-9966-823e6b33133d,2021,40204000.0,26128000.0,2026-08-20T15:25:51.550677
c8937e37-a4a7-4ea9-9ddc-7e0a13e57104,acfa9348-2706-42be-9966-823e6b33133d,2022,44262000.0,29631000.0,2026-08-20T15:25:51.550682
97450967-5935-4da3-b8a6-d228850e266f,acfa9348-2706-42be-9966-823e6b33133d,2023,49228000.0,35438000.0,2026-08-20T15:25:51.550686
1a7a00c6-f68e-4a95-bbab-c92f41309463,acfa9348-2706-42be-9966-823e6b33133d,2024,51771000.0,33546000.0,2026-08-20T15:25:51.550689
947f2b7f-31f7-4a31-a4d4-69186a00e315,acfa9348-2706-42be-9966-823e6b33133d,2025,58447000.0,40150000.0,2026-08-20T15:25:51.550693
eb65dcf6-5133-4fd3-81e6-967eb11eb662,9d844500-179a-42c6-b701-09930ada48bc,2020,22841000.0,13941000.0,2026-08-20T15:25:51.550768
b5ee86a4-8cd2-44da-b401-bef3e26ed974,9d844500-179a-42c6-b701-09930ada48bc,2021,24513000.0,15218000.0,2026-08-20T15:25:51.550772
1c628999-77d3-4c17-b4e4-b8edf4d75277,9d844500-179a-42c6-b701-09930ada48bc,2022,26112000.0,17209000.0,2026-08-20T15:25:51.550776
db8f0a2f-ae68-4518-b280-73a3c703aa9a,9d844500-179a-42c6-b701-09930ada48bc,2023,29481000.0,21025000.0,2026-08-20T15:25:51.550780
12673ff7-30e3-4541-af20-55c5eb231932,9d844500-179a-42c6-b701-09930ada48bc,2024,31467000.0,19767000.0,2026-08-20T15:25:51.550783
29ee141c-83f5-4cb9-93e4-cf4547ff078f,9d844500-179a-42c6-b701-09930ada48bc,2025,34321000.0,24708000.0,2026-08-20T15:25:51.550787
dbdab444-3b0a-4de3-8d8d-84a773652f2f,267bbdbd-76ff-462a-bf81-22c273a15eef,2020,106277000.0,66386000.0,2026-08-20T15:25:51.550834
6a95562f-958a-4b9d-8c05-89c397bb2e7c,267bbdbd-76ff-462a-bf81-22c273a15eef,2021,116859000.0,80329000.0,2026-08-20T15:25:51.550838
6511d1ba-3e94-44f3-b766-4b1e4d76f176,267bbdbd-76ff-462a-bf81-22c273a15eef,2022,129255000.0,89372000.0,2026-08-20T15:25:51.550841
e89ae596-bd34-456a-b223-1b62d885594e,267bbdbd-76ff-462a-bf81-22c273a15eef,2023,138290000.0,97420000.0,2026-08-20T15:25:51.550845
f81e83aa-217f-4124-9b30-eaf6acb19c64,267bbdbd-76ff-462a-bf81-22c273a15eef,2024,146725000.0,94439000.0,2026-08-20T15:25:51.550849
64bbf0e4-7d35-49dc-9ec2-22a7a8bf3c31,267bbdbd-76ff-462a-bf81-22c273a15eef,2025,165431000.0,101700000.0,2026-08-20T15:25:51.550853
4e5dea4d-07bd-4669-b694-3f0bb7fbf1fd,36dffca8-522b-4a51-89a3-290a77bf0cd9,2020,44120000.0,31356000.0,2026-08-20T15:25:51.550897
4b274dea-fdf9-439a-8a1f-98cb953dca44,36dffca8-522b-4a51-89a3-290a77bf0cd9,2021,48938000.0,32737000.0,2026-08-20T15:25:51.550902
31c4566b-f36d-425e-b664-7085a9708be1,36dffca8-522b-4a51-89a3-290a77bf0cd9,2022,56634000.0,40641000.0,2026-08-20T15:25:51.550905
b716855d-94d3-4bd2-a636-cbc309380fe8,36dffca8-522b-4a51-89a3-290a77bf0cd9,2023,61730000.0,43526000.0,2026-08-20T15:25:51.550908
61df99d5-61c2-4d0b-9c02-ba0cafebb9b3,36dffca8-522b-4a51-89a3-290a77bf0cd9,2024,68689000.0,44670000.0,2026-08-20T15:25:51.550912
b5ce88e1-8a95-4f77-95e8-574371e1a9f1,36dffca8-522b-4a51-89a3-290a77bf0cd9,2025,75275000.0,51495000.0,2026-08-20T15:25:51.550915
401dc388-52f2-422f-b4d7-c38499d14144,87cd3ff4-15db-4987-b5f7-c809344dd598,2020,144490000.0,91964000.0,2026-08-20T15:25:51.550960
03e170cb-3bf2-4bb9-9abc-cce6675f379c,87cd3ff4-15db-4987-b5f7-c809344dd598,2021,153798000.0,101604000.0,2026-08-20T15:25:51.550964
95585643-e317-4d54-922c-738b13dd35bc,87cd3ff4-15db-4987-b5f7-c809344dd598,2022,170874000.0,119781000.0,2026-08-20T15:25:51.550970
0d55288a-3168-4992-af3d-a543c607ff45,87cd3ff4-15db-4987-b5f7-c809344dd598,2023,181163000.0,119731000.0,2026-08-20T15:25:51.550973
62ecb80d-9d10-4596-8e06-f1fb5c0bd484,87cd3ff4-15db-4987-b5f7-c809344dd598,2024,195959000.0,135366000.0,2026-08-20T15:25:51.550976
981ea861-1c94-4376-a2c6-2c459f1aefc8,87cd3ff4-15db-4987-b5f7-c809344dd598,2025,224457000.0,146761000.0,2026-08-20T15:25:51.550979
aa27fcd0-2f28-497e-bacf-13bf0137f458,df7e64cf-5e36-4d25-86e7-c83287a23e2b,2020,194942000.0,130726000.0,2026-08-20T15:25:51.551019
e5037a7c-8798-459a-ba0f-ba3bf453dcce,df7e64cf-5e36-4d25-86e7-c83287a23e2b,2021,214254000.0,138702000.0,2026-08-20T15:25:51.551022
424ee9e4-4d68-47cb-8305-5f7cc482bf87,df7e64cf-5e36-4d25-86e7-c83287a23e2b,2022,231977000.0,153072000.0,2026-08-20T15:25:51.551025
6ba96a97-6e90-4bc5-9b9d-00e6298db11b,df7e64cf-5e36-4d25-86e7-c83287a23e2b,2023,257549000.0,168130000.0,2026-08-20T15:25:51.551029
89f2cae2-1259-4d99-9ae3-1cbac6b4d0bf,df7e64cf-5e36-4d25-86e7-c83287a23e2b,2024,291851000.0,192255000.0,2026-08-20T15:25:51.551032
8ba9ae88-6c57-47e3-91e0-23a4a9854622,df7e64cf-5e36-4d25-86e7-c83287a23e2b,2025,321696000.0,224820000.0,2026-08-20T15:25:51.551035
c2077ee3-f2d3-4fd2-a01f-37d7e56a797b,eb9ba5a0-7ea5-4145-b18a-69f307ce69fd,2020,183837000.0,120917000.0,2026-08-20T15:25:51.551082
ecc8f1bc-a9a5-45c7-94f2-48d699d9e421,eb9ba5a0-7ea5-4145-b18a-69f307ce69fd,2021,200931000.0,131466000.0,2026-08-20T15:25:51.551086
75b5da77-4cce-4cc7-9c90-9a3c276ca735,eb9ba5a0-7ea5-4145-b18a-69f307ce69fd,2022,216451000.0,139671000.0,2026-08-20T15:25:51.551089
17c99e7f-a918-4116-8049-e4b07f95335c,eb9ba5a0-7ea5-4145-b18a-69f307ce69fd,2023,239777000.0,167854000.0,2026-08-20T15:25:51.551093
5a2c3cfe-cbb4-4d0d-b939-c467a21d3df2,eb9ba5a0-7ea5-4145-b18a-69f307ce69fd,2024,247216000.0,152439000.0,2026-08-20T15:25:51.551096
6dfa976c-fd05-4b23-8158-fbfbd19036a5,eb9ba5a0-7ea5-4145-b18a-69f307ce69fd,2025,274072000.0,189494000.0,2026-08-20T15:25:51.551099
d4b9b7ec-b526-4e9b-af6f-7b0f4243d065,ba47a2d4-d982-4685-9425-726f6e397e2a,2020,22404000.0,15698000.0,2026-08-20T15:25:51.551135
52965905-d111-4cfb-8a35-11142dc3081e,ba47a2d4-d982-4685-9425-726f6e397e2a,2021,23983000.0,14633000.0,2026-08-20T15:25:51.551138
af493b38-6a9a-45ed-a3e5-a6dd8be70dfc,ba47a2d4-d982-4685-9425-726f6e397e2a,2022,25985000.0,16590000.0,2026-08-20T15:25:51.551141
785ba5f3-32df-494c-a7ae-7516534fa31a,ba47a2d4-d982-4685-9425-726f6e397e2a,2023,28325000.0,18666000.0,2026-08-20T15:25:51.551145
7044f91f-438a-49d5-a5b1-ab63248539a2,ba47a2d4-d982-4685-9425-726f6e397e2a,2024,31408000.0,20126000.0,2026-08-20T15:25:51.551149
27217c0f-2140-409e-81a7-961f5dbf9cfb,ba47a2d4-d982-4685-9425-726f6e397e2a,2025,32620000.0,19666000.0,2026-08-20T15:25:51.551152
e0426f2e-1a5c-4870-bda2-3d63f3bb170a,5bc7d47d-9395-4653-af9e-2ed43406bf83,2020,12348000.0,8277000.0,2026-08-20T15:25:51.551184
7813696b-bcb9-4783-ae36-195294eda5f1,5bc7d47d-9395-4653-af9e-2ed43406bf83,2021,13207000.0,9117000.0,2026-08-20T15:25:51.551188
913cf9a9-4b3e-4781-9a40-8a49a9c3a171,5bc7d47d-9395-4653-af9e-2ed43406bf83,2022,14252000.0,8748000.0,2026-08-20T15:25:51.551191
5e991812-0a0d-4365-8619-c67f9438fe99,5bc7d47d-9395-4653-af9e-2ed43406bf83,2023,15178000.0,9953000.0,2026-08-20T15:25:51.551194
d8abc416-ebe8-4ceb-afe9-d2f08dc99237,5bc7d47d-9395-4653-af9e-2ed43406bf83,2024,16838000.0,11081000.0,2026-08-20T15:25:51.551197
f1fa90f1-e185-4d29-a3b2-2407fed61bc0,5bc7d47d-9395-4653-af9e-2ed43406bf83,2025,18290000.0,11487000.0,2026-08-20T15:25:51.551201
12536a63-b47d-4cc9-a34b-5f680e235387,659fb924-d822-4589-8025-3b41dedae870,2020,130486000.0,82999000.0,2026-08-20T15:25:51.551243
7c3c1bdc-deab-4a48-aba1-dbbb41988945,659fb924-d822-4589-8025-3b41dedae870,2021,145858000.0,89667000.0,2026-08-20T15:25:51.551245
32043005-94a5-404c-ab7d-8903dfddd840,659fb924-d822-4589-8025-3b41dedae870,2022,162151000.0,108119000.0,2026-08-20T15:25:51.551248
51de0592-f6e7-441d-bb3c-8a76f20d15cb,659fb924-d822-4589-8025-3b41dedae870,2023,184660000.0,120368000.0,2026-08-20T15:25:51.551250
4d01ddaf-d3ae-470c-8be8-f909a142c1eb,659fb924-d822-4589-8025-3b41dedae870,2024,212703000.0,152059000.0,2026-08-20T15:25:51.551253
34a7a7e9-e03e-4fab-bce8-5c61a6c8b691,659fb924-d822-4589-8025-3b41dedae870,2025,235988000.0,160909000.0,2026-08-20T15:25:51.551255
e96e71c6-1adc-46b9-a04e-efb81b2c9494,a4c26db0-a977-447a-b770-142dcd059dfd,2020,21228000.0,13051000.0,2026-08-20T15:25:51.551280
66f96cf9-a7e1-4bd7-9e91-213181eb950c,a4c26db0-a977-447a-b770-142dcd059dfd,2021,24865000.0,16042000.0,2026-08-20T15:25:51.551282
42c37970-7fc2-451c-a0e8-c98d7033e03e,a4c26db0-a977-447a-b770-142dcd059dfd,2022,27618000.0,17853000.0,2026-08-20T15:25:51.551285
c8907405-3224-4aa5-8aea-bcffb18522cb,a4c26db0-a977-447a-b770-142dcd059dfd,2023,31799000.0,22177000.0,2026-08-20T15:25:51.551288
b0295cda-193d-462e-896e-a14838b92780,a4c26db0-a977-447a-b770-142dcd059dfd,2024,36408000.0,22390000.0,2026-08-20T15:25:51.551290
ba19b309-d657-4a5b-b510-afda4620d04f,a4c26db0-a977-447a-b770-142dcd059dfd,2025,39855000.0,24836000.0,2026-08-20T15:25:51.551294
568c66fe-7e8b-4822-ad94-9d2298a2a436,9fbd2eaa-6213-4499-b7d1-7ed3fef7d164,2020,55450000.0,36290000.0,2026-08-20T15:25:51.551328
a10984e5-d911-44d9-a13b-6ccccb1f16b9,9fbd2eaa-6213-4499-b7d1-7ed3fef7d164,2021,61819000.0,41846000.0,2026-08-20T15:25:51.551333
7975cda1-f75b-4102-ba11-85b0f7aae1b4,9fbd2eaa-6213-4499-b7d1-7ed3fef7d164,2022,67417000.0,40870000.0,2026-08-20T15:25:51.551336
e81bc1e7-fa70-4c48-9a94-2e556492df6e,9fbd2eaa-6213-4499-b7d1-7ed3fef7d164,2023,73482000.0,47903000.0,2026-08-20T15:25:51.551338
0cc3706f-3800-4e26-a2ef-9c1abfbb8e77,9fbd2eaa-6213-4499-b7d1-7ed3fef7d164,2024,80376000.0,50869000.0,2026-08-20T15:25:51.551340
c11b1c3f-0198-4b6d-b767-a3535259de2e,9fbd2eaa-6213-4499-b7d1-7ed3fef7d164,2025,86021000.0,56429000.0,2026-08-20T15:25:51.551342
1980abef-c43f-4072-9ebd-a2745aebfd42,51bb273f-a949-49b1-a0b1-059042fd0722,2020,11902000.0,8036000.0,2026-08-20T15:25:51.551364
a434457e-9d81-475f-95c6-b0e1ee9bbc4b,51bb273f-a949-49b1-a0b1-059042fd0722,2021,13296000.0,8377000.0,2026-08-20T15:25:51.551367
c9eece9f-999d-49f2-9be8-53c435a4a201,51bb273f-a949-49b1-a0b1-059042fd0722,2022,14879000.0,9353000.0,2026-08-20T15:25:51.551369
a069ddd6-5cc6-4ef6-bb2f-4e38bbce0fa6,51bb273f-a949-49b1-a0b1-059042fd0722,2023,17124000.0,10386000.0,2026-08-20T15:25:51.551371
26a10595-c9a2-4dbd-b8cc-9da11ac0c468,51bb273f-a949-49b1-a0b1-059042fd0722,2024,19422000.0,13504000.0,2026-08-20T15:25:51.551374
e9259f2b-42ae-456a-9822-4e29309dfacd,51bb273f-a949-49b1-a0b1-059042fd0722,2025,22851000.0,15838000.0,2026-08-20T15:25:51.551376
88d9558e-63f0-424c-b80d-badc96ae1020,a55b1fc2-0f81-457e-804c-6d7b1d2e74c7,2020,20232000.0,13002000.0,2026-08-20T15:25:51.551410
a7d1d966-e79b-456e-aa41-889abb28f085,a55b1fc2-0f81-457e-804c-6d7b1d2e74c7,2021,21817000.0,14716000.0,2026-08-20T15:25:51.551413
a0d7be6b-d9de-4719-9792-3d9191a966be,a55b1fc2-0f81-457e-804c-6d7b1d2e74c7,2022,23145000.0,14269000.0,2026-08-20T15:25:51.551416
4a92d9fd-3d3a-4812-bfc8-b4a130572326,a55b1fc2-0f81-457e-804c-6d7b1d2e74c7,2023,24782000.0,15249000.0,2026-08-20T15:25:51.551419
d69a23d3-b3c2-4fee-8812-539c5264468e,a55b1fc2-0f81-457e-804c-6d7b1d2e74c7,2024,27659000.0,18299000.0,2026-08-20T15:25:51.551421
2fd6d608-2eb7-44e3-8b4e-d8dffda9ec9c,a55b1fc2-0f81-457e-804c-6d7b1d2e74c7,2025,29994000.0,19284000.0,2026-08-20T15:25:51.551423
eec29906-acb8-4aa7-9f01-0b54d446f731,285c1c9c-6414-426d-ad55-70fc3dc573ff,2020,171550000.0,119176000.0,2026-08-20T15:25:51.551448
20659abf-f92d-4de2-98e5-79a6cdb82be7,285c1c9c-6414-426d-ad55-70fc3dc573ff,2021,181179000.0,113478000.0,2026-08-20T15:25:51.551450
6706cf3e-fdf0-4e49-a458-fc1afe9cac79,285c1c9c-6414-426d-ad55-70fc3dc573ff,2022,195747000.0,122687000.0,2026-08-20T15:25:51.551452
adb06dfd-968d-41b8-b83e-ad377ce3f47c,285c1c9c-6414-426d-ad55-70fc3dc573ff,2023,214961000.0,145071000.0,2026-08-20T15:25:51.551455
c1b8daf4-1367-43be-8e45-d0ec744b70dd,285c1c9c-6414-426d-ad55-70fc3dc573ff,2024,232924000.0,160287000.0,2026-08-20T15:25:51.551457
463c4a18-914d-4fff-a7a0-750cf73f92e2,285c1c9c-6414-426d-ad55-70fc3dc573ff,2025,263224000.0,168406000.0,2026-08-20T15:25:51.551459
c14afcd8-8db6-4918-b35c-1fd2ce9d47dd,811aa24e-943f-4dea-8eae-ce6050848c49,2020,177178000.0,125668000.0,2026-08-20T15:25:51.551481
90e627c3-be60-48a7-843b-fcf2a78fbefc,811aa24e-943f-4dea-8eae-ce6050848c49,2021,180710000.0,123117000.0,2026-08-20T15:25:51.551483
11d20863-be69-4a12-b819-c4029a1d1c5b,811aa24e-943f-4dea-8eae-ce6050848c49,2022,197953000.0,137476000.0,2026-08-20T15:25:51.551486
68701777-eaec-494e-9619-0fa77c16fbb1,811aa24e-943f-4dea-8eae-ce6050848c49,2023,208714000.0,148674000.0,2026-08-20T15:25:51.551488
54a36aa2-836f-4df4-bb55-617b6d80de34,811aa24e-943f-4dea-8eae-ce6050848c49,2024,226351000.0,142334000.0,2026-08-20T15:25:51.551490
1c2fdd0e-d5aa-447b-a708-08256c930ed7,811aa24e-943f-4dea-8eae-ce6050848c49,2025,250013000.0,169836000.0,2026-08-20T15:25:51.551493
60b3cc78-2698-4428-9a03-a7d57422e8f7,abe509bf-a7d6-4253-8929-4ef02613b3f8,2020,25402000.0,16685000.0,2026-08-20T15:25:51.551526
a8b8812a-a94d-42ec-85af-152cdaeffdbf,abe509bf-a7d6-4253-8929-4ef02613b3f8,2021,27547000.0,18638000.0,2026-08-20T15:25:51.551528
7315f3f4-0477-4b34-b57d-e12ccf601845,abe509bf-a7d6-4253-8929-4ef02613b3f8,2022,30922000.0,20964000.0,2026-08-20T15:25:51.551531
79c90bc4-823b-4374-9ab6-7df142fbfab4,abe509bf-a7d6-4253-8929-4ef02613b3f8,2023,33102000.0,23416000.0,2026-08-20T15:25:51.551543
40c7fdff-b352-48a2-81af-11c7919dae4c,abe509bf-a7d6-4253-8929-4ef02613b3f8,2024,37248000.0,23396000.0,2026-08-20T15:25:51.551545
